"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"USA","UNEMP","TOT","PC_LF","Q","2007-Q2",4.5,
"USA","UNEMP","TOT","PC_LF","Q","2007-Q3",4.666667,
"USA","UNEMP","TOT","PC_LF","Q","2007-Q4",4.8,
"USA","UNEMP","TOT","PC_LF","Q","2008-Q1",5,
"USA","UNEMP","TOT","PC_LF","Q","2008-Q2",5.333333,
"USA","UNEMP","TOT","PC_LF","Q","2008-Q3",6,
"USA","UNEMP","TOT","PC_LF","Q","2008-Q4",6.866667,
"USA","UNEMP","TOT","PC_LF","Q","2009-Q1",8.266666,
"USA","UNEMP","TOT","PC_LF","Q","2009-Q2",9.3,
"USA","UNEMP","TOT","PC_LF","Q","2009-Q3",9.633333,
"USA","UNEMP","TOT","PC_LF","Q","2009-Q4",9.933333,
"USA","UNEMP","TOT","PC_LF","Q","2010-Q1",9.833333,
"USA","UNEMP","TOT","PC_LF","Q","2010-Q2",9.633333,
"USA","UNEMP","TOT","PC_LF","Q","2010-Q3",9.466666,
"USA","UNEMP","TOT","PC_LF","Q","2010-Q4",9.5,
"USA","UNEMP","TOT","PC_LF","Q","2011-Q1",9.033334,
"USA","UNEMP","TOT","PC_LF","Q","2011-Q2",9.066667,
"USA","UNEMP","TOT","PC_LF","Q","2011-Q3",9,
"USA","UNEMP","TOT","PC_LF","Q","2011-Q4",8.633333,
"USA","UNEMP","TOT","PC_LF","Q","2012-Q1",8.266666,
"USA","UNEMP","TOT","PC_LF","Q","2012-Q2",8.2,
"USA","UNEMP","TOT","PC_LF","Q","2012-Q3",8.033334,
"USA","UNEMP","TOT","PC_LF","Q","2012-Q4",7.8,
"USA","UNEMP","TOT","PC_LF","Q","2013-Q1",7.733333,
"USA","UNEMP","TOT","PC_LF","Q","2013-Q2",7.533333,
"USA","UNEMP","TOT","PC_LF","Q","2013-Q3",7.3,
"USA","UNEMP","TOT","PC_LF","Q","2013-Q4",6.933333,
"USA","UNEMP","TOT","PC_LF","Q","2014-Q1",6.666667,
"USA","UNEMP","TOT","PC_LF","Q","2014-Q2",6.166667,
"USA","UNEMP","TOT","PC_LF","Q","2014-Q3",6.133333,
"USA","UNEMP","TOT","PC_LF","Q","2014-Q4",5.7,
"USA","UNEMP","TOT","PC_LF","Q","2015-Q1",5.566667,
"USA","UNEMP","TOT","PC_LF","Q","2015-Q2",5.4,
"USA","UNEMP","TOT","PC_LF","Q","2015-Q3",5.166667,
"USA","UNEMP","TOT","PC_LF","Q","2015-Q4",5,
"USA","UNEMP","TOT","PC_LF","Q","2016-Q1",4.933333,
"BRA","UNEMP","TOT","PC_LF","Q","1981-Q1",13.35363,
"BRA","UNEMP","TOT","PC_LF","Q","1981-Q2",14.12078,
"BRA","UNEMP","TOT","PC_LF","Q","1981-Q3",14.48994,
"BRA","UNEMP","TOT","PC_LF","Q","1981-Q4",14.53137,
"BRA","UNEMP","TOT","PC_LF","Q","1982-Q1",14.38096,
"BRA","UNEMP","TOT","PC_LF","Q","1982-Q2",10.61557,
"BRA","UNEMP","TOT","PC_LF","Q","1982-Q3",10.19537,
"BRA","UNEMP","TOT","PC_LF","Q","1982-Q4",9.574984,
"BRA","UNEMP","TOT","PC_LF","Q","1983-Q1",10.85642,
"BRA","UNEMP","TOT","PC_LF","Q","1983-Q2",12.00819,
"BRA","UNEMP","TOT","PC_LF","Q","1983-Q3",12.41369,
"BRA","UNEMP","TOT","PC_LF","Q","1983-Q4",12.59018,
"BRA","UNEMP","TOT","PC_LF","Q","1984-Q1",13.07909,
"BRA","UNEMP","TOT","PC_LF","Q","1984-Q2",13.45151,
"BRA","UNEMP","TOT","PC_LF","Q","1984-Q3",12.67065,
"BRA","UNEMP","TOT","PC_LF","Q","1984-Q4",11.65819,
"BRA","UNEMP","TOT","PC_LF","Q","1985-Q1",10.63293,
"BRA","UNEMP","TOT","PC_LF","Q","1985-Q2",9.912698,
"BRA","UNEMP","TOT","PC_LF","Q","1985-Q3",8.966698,
"BRA","UNEMP","TOT","PC_LF","Q","1985-Q4",8.019951,
"BRA","UNEMP","TOT","PC_LF","Q","1986-Q1",7.143942,
"BRA","UNEMP","TOT","PC_LF","Q","1986-Q2",6.578075,
"BRA","UNEMP","TOT","PC_LF","Q","1986-Q3",6.098882,
"BRA","UNEMP","TOT","PC_LF","Q","1986-Q4",5.848603,
"BRA","UNEMP","TOT","PC_LF","Q","1987-Q1",5.316467,
"BRA","UNEMP","TOT","PC_LF","Q","1987-Q2",6.446877,
"BRA","UNEMP","TOT","PC_LF","Q","1987-Q3",7.503337,
"BRA","UNEMP","TOT","PC_LF","Q","1987-Q4",7.410341,
"BRA","UNEMP","TOT","PC_LF","Q","1988-Q1",6.861075,
"BRA","UNEMP","TOT","PC_LF","Q","1988-Q2",6.581194,
"BRA","UNEMP","TOT","PC_LF","Q","1988-Q3",7.034356,
"BRA","UNEMP","TOT","PC_LF","Q","1988-Q4",7.01922,
"BRA","UNEMP","TOT","PC_LF","Q","1989-Q1",6.626288,
"BRA","UNEMP","TOT","PC_LF","Q","1989-Q2",5.729528,
"BRA","UNEMP","TOT","PC_LF","Q","1989-Q3",5.772381,
"BRA","UNEMP","TOT","PC_LF","Q","1989-Q4",5.842646,
"BRA","UNEMP","TOT","PC_LF","Q","1990-Q1",5.863968,
"BRA","UNEMP","TOT","PC_LF","Q","1990-Q2",8.271204,
"BRA","UNEMP","TOT","PC_LF","Q","1990-Q3",7.939236,
"BRA","UNEMP","TOT","PC_LF","Q","1990-Q4",8.491565,
"BRA","UNEMP","TOT","PC_LF","Q","1991-Q1",9.280374,
"BRA","UNEMP","TOT","PC_LF","Q","1991-Q2",9.112042,
"BRA","UNEMP","TOT","PC_LF","Q","1991-Q3",7.328665,
"BRA","UNEMP","TOT","PC_LF","Q","1991-Q4",8.773187,
"BRA","UNEMP","TOT","PC_LF","Q","1992-Q1",9.850131,
"BRA","UNEMP","TOT","PC_LF","Q","1992-Q2",9.872469,
"BRA","UNEMP","TOT","PC_LF","Q","1992-Q3",10.06863,
"BRA","UNEMP","TOT","PC_LF","Q","1992-Q4",10.68241,
"BRA","UNEMP","TOT","PC_LF","Q","1993-Q1",9.973209,
"BRA","UNEMP","TOT","PC_LF","Q","1993-Q2",9.202271,
"BRA","UNEMP","TOT","PC_LF","Q","1993-Q3",9.264958,
"BRA","UNEMP","TOT","PC_LF","Q","1993-Q4",9.444322,
"BRA","UNEMP","TOT","PC_LF","Q","1994-Q1",9.533616,
"BRA","UNEMP","TOT","PC_LF","Q","1994-Q2",8.979449,
"BRA","UNEMP","TOT","PC_LF","Q","1994-Q3",9.48911,
"BRA","UNEMP","TOT","PC_LF","Q","1994-Q4",8.209891,
"BRA","UNEMP","TOT","PC_LF","Q","1995-Q1",7.332266,
"BRA","UNEMP","TOT","PC_LF","Q","1995-Q2",7.449475,
"BRA","UNEMP","TOT","PC_LF","Q","1995-Q3",8.842715,
"BRA","UNEMP","TOT","PC_LF","Q","1995-Q4",9.543003,
"BRA","UNEMP","TOT","PC_LF","Q","1996-Q1",9.875109,
"BRA","UNEMP","TOT","PC_LF","Q","1996-Q2",10.09486,
"BRA","UNEMP","TOT","PC_LF","Q","1996-Q3",9.708766,
"BRA","UNEMP","TOT","PC_LF","Q","1996-Q4",9.119918,
"BRA","UNEMP","TOT","PC_LF","Q","1997-Q1",9.49116,
"BRA","UNEMP","TOT","PC_LF","Q","1997-Q2",10.04893,
"BRA","UNEMP","TOT","PC_LF","Q","1997-Q3",10.40938,
"BRA","UNEMP","TOT","PC_LF","Q","1997-Q4",10.54427,
"BRA","UNEMP","TOT","PC_LF","Q","1998-Q1",13.20962,
"BRA","UNEMP","TOT","PC_LF","Q","1998-Q2",13.74531,
"BRA","UNEMP","TOT","PC_LF","Q","1998-Q3",13.90536,
"BRA","UNEMP","TOT","PC_LF","Q","1998-Q4",13.43196,
"BRA","UNEMP","TOT","PC_LF","Q","1999-Q1",13.55206,
"BRA","UNEMP","TOT","PC_LF","Q","1999-Q2",13.46177,
"BRA","UNEMP","TOT","PC_LF","Q","1999-Q3",13.40824,
"BRA","UNEMP","TOT","PC_LF","Q","1999-Q4",13.56984,
"BRA","UNEMP","TOT","PC_LF","Q","2000-Q1",13.86247,
"BRA","UNEMP","TOT","PC_LF","Q","2000-Q2",13.14092,
"BRA","UNEMP","TOT","PC_LF","Q","2000-Q3",12.43908,
"BRA","UNEMP","TOT","PC_LF","Q","2000-Q4",11.5049,
"BRA","UNEMP","TOT","PC_LF","Q","2001-Q1",10.352,
"BRA","UNEMP","TOT","PC_LF","Q","2001-Q2",11.22877,
"BRA","UNEMP","TOT","PC_LF","Q","2001-Q3",10.97368,
"BRA","UNEMP","TOT","PC_LF","Q","2001-Q4",12.10582,
"BRA","UNEMP","TOT","PC_LF","Q","2002-Q1",11.98165,
"BRA","UNEMP","TOT","PC_LF","Q","2002-Q2",11.61003,
"BRA","UNEMP","TOT","PC_LF","Q","2002-Q3",11.62815,
"BRA","UNEMP","TOT","PC_LF","Q","2002-Q4",11.64898,
"BRA","UNEMP","TOT","PC_LF","Q","2003-Q1",11.50839,
"BRA","UNEMP","TOT","PC_LF","Q","2003-Q2",12.3789,
"BRA","UNEMP","TOT","PC_LF","Q","2003-Q3",12.88392,
"BRA","UNEMP","TOT","PC_LF","Q","2003-Q4",12.86619,
"BRA","UNEMP","TOT","PC_LF","Q","2004-Q1",12.05614,
"BRA","UNEMP","TOT","PC_LF","Q","2004-Q2",11.94995,
"BRA","UNEMP","TOT","PC_LF","Q","2004-Q3",11.11195,
"BRA","UNEMP","TOT","PC_LF","Q","2004-Q4",11.0059,
"BRA","UNEMP","TOT","PC_LF","Q","2005-Q1",10.43242,
"BRA","UNEMP","TOT","PC_LF","Q","2005-Q2",9.768042,
"BRA","UNEMP","TOT","PC_LF","Q","2005-Q3",9.462527,
"BRA","UNEMP","TOT","PC_LF","Q","2005-Q4",9.882151,
"BRA","UNEMP","TOT","PC_LF","Q","2006-Q1",9.795341,
"BRA","UNEMP","TOT","PC_LF","Q","2006-Q2",9.97682,
"BRA","UNEMP","TOT","PC_LF","Q","2006-Q3",10.37618,
"BRA","UNEMP","TOT","PC_LF","Q","2006-Q4",9.942763,
"BRA","UNEMP","TOT","PC_LF","Q","2007-Q1",9.640024,
"BRA","UNEMP","TOT","PC_LF","Q","2007-Q2",9.638347,
"BRA","UNEMP","TOT","PC_LF","Q","2007-Q3",9.281559,
"BRA","UNEMP","TOT","PC_LF","Q","2007-Q4",8.764407,
"BRA","UNEMP","TOT","PC_LF","Q","2008-Q1",8.303447,
"BRA","UNEMP","TOT","PC_LF","Q","2008-Q2",7.796753,
"BRA","UNEMP","TOT","PC_LF","Q","2008-Q3",7.74114,
"BRA","UNEMP","TOT","PC_LF","Q","2008-Q4",7.862689,
"BRA","UNEMP","TOT","PC_LF","Q","2009-Q1",8.431323,
"BRA","UNEMP","TOT","PC_LF","Q","2009-Q2",8.281491,
"BRA","UNEMP","TOT","PC_LF","Q","2009-Q3",7.866217,
"BRA","UNEMP","TOT","PC_LF","Q","2009-Q4",7.810998,
"BRA","UNEMP","TOT","PC_LF","Q","2010-Q1",7.276435,
"BRA","UNEMP","TOT","PC_LF","Q","2010-Q2",6.95097,
"BRA","UNEMP","TOT","PC_LF","Q","2010-Q3",6.575003,
"BRA","UNEMP","TOT","PC_LF","Q","2010-Q4",6.158822,
"BRA","UNEMP","TOT","PC_LF","Q","2011-Q1",6.182972,
"BRA","UNEMP","TOT","PC_LF","Q","2011-Q2",6.06849,
"BRA","UNEMP","TOT","PC_LF","Q","2011-Q3",5.952074,
"BRA","UNEMP","TOT","PC_LF","Q","2011-Q4",5.665117,
"BRA","UNEMP","TOT","PC_LF","Q","2012-Q1",5.717491,
"BRA","UNEMP","TOT","PC_LF","Q","2012-Q2",5.655546,
"BRA","UNEMP","TOT","PC_LF","Q","2012-Q3",5.310859,
"BRA","UNEMP","TOT","PC_LF","Q","2012-Q4",5.366254,
"BRA","UNEMP","TOT","PC_LF","Q","2013-Q1",5.458901,
"BRA","UNEMP","TOT","PC_LF","Q","2013-Q2",5.614351,
"BRA","UNEMP","TOT","PC_LF","Q","2013-Q3",5.37225,
"BRA","UNEMP","TOT","PC_LF","Q","2013-Q4",5.111295,
"BRA","UNEMP","TOT","PC_LF","Q","2014-Q1",4.89821,
"BRA","UNEMP","TOT","PC_LF","Q","2014-Q2",4.654611,
"BRA","UNEMP","TOT","PC_LF","Q","2014-Q3",4.860005,
"BRA","UNEMP","TOT","PC_LF","Q","2014-Q4",5.008293,
"BRA","UNEMP","TOT","PC_LF","Q","2015-Q1",5.672518,
"BRA","UNEMP","TOT","PC_LF","Q","2015-Q2",6.399823,
"BRA","UNEMP","TOT","PC_LF","Q","2015-Q3",7.427279,
"CHL","UNEMP","TOT","PC_LF","Q","1986-Q1",13.92825,
"CHL","UNEMP","TOT","PC_LF","Q","1986-Q2",12.0251,
"CHL","UNEMP","TOT","PC_LF","Q","1986-Q3",11.30879,
"CHL","UNEMP","TOT","PC_LF","Q","1986-Q4",11.24944,
"CHL","UNEMP","TOT","PC_LF","Q","1987-Q1",11.06294,
"CHL","UNEMP","TOT","PC_LF","Q","1987-Q2",11.39452,
"CHL","UNEMP","TOT","PC_LF","Q","1987-Q3",10.82638,
"CHL","UNEMP","TOT","PC_LF","Q","1987-Q4",10.37796,
"CHL","UNEMP","TOT","PC_LF","Q","1988-Q1",10.44135,
"CHL","UNEMP","TOT","PC_LF","Q","1988-Q2",10.26319,
"CHL","UNEMP","TOT","PC_LF","Q","1988-Q3",9.624353,
"CHL","UNEMP","TOT","PC_LF","Q","1988-Q4",8.60586,
"CHL","UNEMP","TOT","PC_LF","Q","1989-Q1",8.209766,
"CHL","UNEMP","TOT","PC_LF","Q","1989-Q2",8.19588,
"CHL","UNEMP","TOT","PC_LF","Q","1989-Q3",7.508462,
"CHL","UNEMP","TOT","PC_LF","Q","1989-Q4",7.692652,
"CHL","UNEMP","TOT","PC_LF","Q","1990-Q1",7.414595,
"CHL","UNEMP","TOT","PC_LF","Q","1990-Q2",7.866646,
"CHL","UNEMP","TOT","PC_LF","Q","1990-Q3",7.690611,
"CHL","UNEMP","TOT","PC_LF","Q","1990-Q4",8.031406,
"CHL","UNEMP","TOT","PC_LF","Q","1991-Q1",8.296865,
"CHL","UNEMP","TOT","PC_LF","Q","1991-Q2",7.9886,
"CHL","UNEMP","TOT","PC_LF","Q","1991-Q3",8.600395,
"CHL","UNEMP","TOT","PC_LF","Q","1991-Q4",7.665098,
"CHL","UNEMP","TOT","PC_LF","Q","1992-Q1",7.070651,
"CHL","UNEMP","TOT","PC_LF","Q","1992-Q2",6.379362,
"CHL","UNEMP","TOT","PC_LF","Q","1992-Q3",6.563523,
"CHL","UNEMP","TOT","PC_LF","Q","1992-Q4",6.689682,
"CHL","UNEMP","TOT","PC_LF","Q","1993-Q1",6.596649,
"CHL","UNEMP","TOT","PC_LF","Q","1993-Q2",6.23417,
"CHL","UNEMP","TOT","PC_LF","Q","1993-Q3",6.479017,
"CHL","UNEMP","TOT","PC_LF","Q","1993-Q4",6.909822,
"CHL","UNEMP","TOT","PC_LF","Q","1994-Q1",7.357188,
"CHL","UNEMP","TOT","PC_LF","Q","1994-Q2",7.644253,
"CHL","UNEMP","TOT","PC_LF","Q","1994-Q3",7.857646,
"CHL","UNEMP","TOT","PC_LF","Q","1994-Q4",8.390969,
"CHL","UNEMP","TOT","PC_LF","Q","1995-Q1",7.683881,
"CHL","UNEMP","TOT","PC_LF","Q","1995-Q2",7.398712,
"CHL","UNEMP","TOT","PC_LF","Q","1995-Q3",7.050465,
"CHL","UNEMP","TOT","PC_LF","Q","1995-Q4",7.119661,
"CHL","UNEMP","TOT","PC_LF","Q","1996-Q1",6.865881,
"CHL","UNEMP","TOT","PC_LF","Q","1996-Q2",6.300579,
"CHL","UNEMP","TOT","PC_LF","Q","1996-Q3",6.236863,
"CHL","UNEMP","TOT","PC_LF","Q","1996-Q4",5.888549,
"CHL","UNEMP","TOT","PC_LF","Q","1997-Q1",6.108634,
"CHL","UNEMP","TOT","PC_LF","Q","1997-Q2",6.289611,
"CHL","UNEMP","TOT","PC_LF","Q","1997-Q3",6.195904,
"CHL","UNEMP","TOT","PC_LF","Q","1997-Q4",5.826615,
"CHL","UNEMP","TOT","PC_LF","Q","1998-Q1",5.555992,
"CHL","UNEMP","TOT","PC_LF","Q","1998-Q2",5.848083,
"CHL","UNEMP","TOT","PC_LF","Q","1998-Q3",6.339156,
"CHL","UNEMP","TOT","PC_LF","Q","1998-Q4",7.982347,
"CHL","UNEMP","TOT","PC_LF","Q","1999-Q1",8.834788,
"CHL","UNEMP","TOT","PC_LF","Q","1999-Q2",10.58257,
"CHL","UNEMP","TOT","PC_LF","Q","1999-Q3",10.85599,
"CHL","UNEMP","TOT","PC_LF","Q","1999-Q4",10.15883,
"CHL","UNEMP","TOT","PC_LF","Q","2000-Q1",9.016282,
"CHL","UNEMP","TOT","PC_LF","Q","2000-Q2",9.36633,
"CHL","UNEMP","TOT","PC_LF","Q","2000-Q3",10.43928,
"CHL","UNEMP","TOT","PC_LF","Q","2000-Q4",9.770791,
"CHL","UNEMP","TOT","PC_LF","Q","2001-Q1",9.944188,
"CHL","UNEMP","TOT","PC_LF","Q","2001-Q2",9.873698,
"CHL","UNEMP","TOT","PC_LF","Q","2001-Q3",10.0534,
"CHL","UNEMP","TOT","PC_LF","Q","2001-Q4",9.506167,
"CHL","UNEMP","TOT","PC_LF","Q","2002-Q1",10.02496,
"CHL","UNEMP","TOT","PC_LF","Q","2002-Q2",9.7778,
"CHL","UNEMP","TOT","PC_LF","Q","2002-Q3",9.821823,
"CHL","UNEMP","TOT","PC_LF","Q","2002-Q4",9.571096,
"CHL","UNEMP","TOT","PC_LF","Q","2003-Q1",9.583428,
"CHL","UNEMP","TOT","PC_LF","Q","2003-Q2",9.577033,
"CHL","UNEMP","TOT","PC_LF","Q","2003-Q3",9.664995,
"CHL","UNEMP","TOT","PC_LF","Q","2003-Q4",9.309639,
"CHL","UNEMP","TOT","PC_LF","Q","2004-Q1",9.520951,
"CHL","UNEMP","TOT","PC_LF","Q","2004-Q2",10.35538,
"CHL","UNEMP","TOT","PC_LF","Q","2004-Q3",10.33555,
"CHL","UNEMP","TOT","PC_LF","Q","2004-Q4",9.772022,
"CHL","UNEMP","TOT","PC_LF","Q","2005-Q1",9.356984,
"CHL","UNEMP","TOT","PC_LF","Q","2005-Q2",9.573934,
"CHL","UNEMP","TOT","PC_LF","Q","2005-Q3",9.236395,
"CHL","UNEMP","TOT","PC_LF","Q","2005-Q4",8.705892,
"CHL","UNEMP","TOT","PC_LF","Q","2006-Q1",8.584068,
"CHL","UNEMP","TOT","PC_LF","Q","2006-Q2",8.464052,
"CHL","UNEMP","TOT","PC_LF","Q","2006-Q3",7.479319,
"CHL","UNEMP","TOT","PC_LF","Q","2006-Q4",6.593583,
"CHL","UNEMP","TOT","PC_LF","Q","2007-Q1",6.879958,
"CHL","UNEMP","TOT","PC_LF","Q","2007-Q2",6.532364,
"CHL","UNEMP","TOT","PC_LF","Q","2007-Q3",7.305751,
"CHL","UNEMP","TOT","PC_LF","Q","2007-Q4",7.881556,
"CHL","UNEMP","TOT","PC_LF","Q","2008-Q1",7.682975,
"CHL","UNEMP","TOT","PC_LF","Q","2008-Q2",7.981226,
"CHL","UNEMP","TOT","PC_LF","Q","2008-Q3",7.418632,
"CHL","UNEMP","TOT","PC_LF","Q","2008-Q4",8.151882,
"CHL","UNEMP","TOT","PC_LF","Q","2009-Q1",9.323071,
"CHL","UNEMP","TOT","PC_LF","Q","2009-Q2",10.21467,
"CHL","UNEMP","TOT","PC_LF","Q","2009-Q3",9.798811,
"CHL","UNEMP","TOT","PC_LF","Q","2009-Q4",9.333263,
"CHL","UNEMP","TOT","PC_LF","Q","2010-Q1",9.134579,
"CHL","UNEMP","TOT","PC_LF","Q","2010-Q2",8.114022,
"CHL","UNEMP","TOT","PC_LF","Q","2010-Q3",7.662182,
"CHL","UNEMP","TOT","PC_LF","Q","2010-Q4",7.699739,
"CHL","UNEMP","TOT","PC_LF","Q","2011-Q1",7.344307,
"CHL","UNEMP","TOT","PC_LF","Q","2011-Q2",6.869598,
"CHL","UNEMP","TOT","PC_LF","Q","2011-Q3",7.162515,
"CHL","UNEMP","TOT","PC_LF","Q","2011-Q4",7.112207,
"CHL","UNEMP","TOT","PC_LF","Q","2012-Q1",6.616487,
"CHL","UNEMP","TOT","PC_LF","Q","2012-Q2",6.31325,
"CHL","UNEMP","TOT","PC_LF","Q","2012-Q3",6.290427,
"CHL","UNEMP","TOT","PC_LF","Q","2012-Q4",6.524777,
"CHL","UNEMP","TOT","PC_LF","Q","2013-Q1",6.215139,
"CHL","UNEMP","TOT","PC_LF","Q","2013-Q2",5.932149,
"CHL","UNEMP","TOT","PC_LF","Q","2013-Q3",5.504178,
"CHL","UNEMP","TOT","PC_LF","Q","2013-Q4",6.107744,
"CHL","UNEMP","TOT","PC_LF","Q","2014-Q1",6.469104,
"CHL","UNEMP","TOT","PC_LF","Q","2014-Q2",6.206527,
"CHL","UNEMP","TOT","PC_LF","Q","2014-Q3",6.407554,
"CHL","UNEMP","TOT","PC_LF","Q","2014-Q4",6.49512,
"CHL","UNEMP","TOT","PC_LF","Q","2015-Q1",6.146212,
"CHL","UNEMP","TOT","PC_LF","Q","2015-Q2",6.260484,
"CHL","UNEMP","TOT","PC_LF","Q","2015-Q3",6.222744,
"CHL","UNEMP","TOT","PC_LF","Q","2015-Q4",6.214615,
"CHL","UNEMP","TOT","PC_LF","Q","2016-Q1",6.294376,
"EST","UNEMP","TOT","PC_LF","Q","2000-Q1",15.29148,
"EST","UNEMP","TOT","PC_LF","Q","2000-Q2",13.61472,
"EST","UNEMP","TOT","PC_LF","Q","2000-Q3",14.17576,
"EST","UNEMP","TOT","PC_LF","Q","2000-Q4",14.57436,
"EST","UNEMP","TOT","PC_LF","Q","2001-Q1",14.03818,
"EST","UNEMP","TOT","PC_LF","Q","2001-Q2",13.35835,
"EST","UNEMP","TOT","PC_LF","Q","2001-Q3",12.51578,
"EST","UNEMP","TOT","PC_LF","Q","2001-Q4",12.20079,
"EST","UNEMP","TOT","PC_LF","Q","2002-Q1",11.30501,
"EST","UNEMP","TOT","PC_LF","Q","2002-Q2",10.41362,
"EST","UNEMP","TOT","PC_LF","Q","2002-Q3",11.24789,
"EST","UNEMP","TOT","PC_LF","Q","2002-Q4",11.5685,
"EST","UNEMP","TOT","PC_LF","Q","2003-Q1",11.39078,
"EST","UNEMP","TOT","PC_LF","Q","2003-Q2",11.00478,
"EST","UNEMP","TOT","PC_LF","Q","2003-Q3",9.855471,
"EST","UNEMP","TOT","PC_LF","Q","2003-Q4",9.641025,
"EST","UNEMP","TOT","PC_LF","Q","2004-Q1",9.965323,
"EST","UNEMP","TOT","PC_LF","Q","2004-Q2",10.19001,
"EST","UNEMP","TOT","PC_LF","Q","2004-Q3",10.28469,
"EST","UNEMP","TOT","PC_LF","Q","2004-Q4",9.985928,
"EST","UNEMP","TOT","PC_LF","Q","2005-Q1",9.037677,
"EST","UNEMP","TOT","PC_LF","Q","2005-Q2",8.183432,
"EST","UNEMP","TOT","PC_LF","Q","2005-Q3",7.535662,
"EST","UNEMP","TOT","PC_LF","Q","2005-Q4",7.050683,
"EST","UNEMP","TOT","PC_LF","Q","2006-Q1",6.373346,
"EST","UNEMP","TOT","PC_LF","Q","2006-Q2",6.201074,
"EST","UNEMP","TOT","PC_LF","Q","2006-Q3",5.618438,
"EST","UNEMP","TOT","PC_LF","Q","2006-Q4",5.457002,
"EST","UNEMP","TOT","PC_LF","Q","2007-Q1",5.059755,
"EST","UNEMP","TOT","PC_LF","Q","2007-Q2",4.909621,
"EST","UNEMP","TOT","PC_LF","Q","2007-Q3",4.185074,
"EST","UNEMP","TOT","PC_LF","Q","2007-Q4",4.03851,
"EST","UNEMP","TOT","PC_LF","Q","2008-Q1",4.152743,
"EST","UNEMP","TOT","PC_LF","Q","2008-Q2",4.25213,
"EST","UNEMP","TOT","PC_LF","Q","2008-Q3",6.011053,
"EST","UNEMP","TOT","PC_LF","Q","2008-Q4",7.78954,
"EST","UNEMP","TOT","PC_LF","Q","2009-Q1",10.70945,
"EST","UNEMP","TOT","PC_LF","Q","2009-Q2",12.88437,
"EST","UNEMP","TOT","PC_LF","Q","2009-Q3",14.56414,
"EST","UNEMP","TOT","PC_LF","Q","2009-Q4",15.70666,
"EST","UNEMP","TOT","PC_LF","Q","2010-Q1",18.39893,
"EST","UNEMP","TOT","PC_LF","Q","2010-Q2",18.05797,
"EST","UNEMP","TOT","PC_LF","Q","2010-Q3",15.82889,
"EST","UNEMP","TOT","PC_LF","Q","2010-Q4",13.91478,
"EST","UNEMP","TOT","PC_LF","Q","2011-Q1",13.91645,
"EST","UNEMP","TOT","PC_LF","Q","2011-Q2",12.76316,
"EST","UNEMP","TOT","PC_LF","Q","2011-Q3",11.27528,
"EST","UNEMP","TOT","PC_LF","Q","2011-Q4",11.12897,
"EST","UNEMP","TOT","PC_LF","Q","2012-Q1",11.17093,
"EST","UNEMP","TOT","PC_LF","Q","2012-Q2",9.96223,
"EST","UNEMP","TOT","PC_LF","Q","2012-Q3",9.750119,
"EST","UNEMP","TOT","PC_LF","Q","2012-Q4",9.252863,
"EST","UNEMP","TOT","PC_LF","Q","2013-Q1",9.19719,
"EST","UNEMP","TOT","PC_LF","Q","2013-Q2",8.549994,
"EST","UNEMP","TOT","PC_LF","Q","2013-Q3",8.02028,
"EST","UNEMP","TOT","PC_LF","Q","2013-Q4",8.63653,
"EST","UNEMP","TOT","PC_LF","Q","2014-Q1",8.343019,
"EST","UNEMP","TOT","PC_LF","Q","2014-Q2",7.217708,
"EST","UNEMP","TOT","PC_LF","Q","2014-Q3",7.225739,
"EST","UNEMP","TOT","PC_LF","Q","2014-Q4",6.777735,
"EST","UNEMP","TOT","PC_LF","Q","2015-Q1",6.253123,
"EST","UNEMP","TOT","PC_LF","Q","2015-Q2",6.43559,
"EST","UNEMP","TOT","PC_LF","Q","2015-Q3",5.606084,
"EST","UNEMP","TOT","PC_LF","Q","2015-Q4",6.303276,
"ISR","UNEMP","TOT","PC_LF","Q","1995-Q1",7.228455,
"ISR","UNEMP","TOT","PC_LF","Q","1995-Q2",6.569006,
"ISR","UNEMP","TOT","PC_LF","Q","1995-Q3",6.703467,
"ISR","UNEMP","TOT","PC_LF","Q","1995-Q4",6.825059,
"ISR","UNEMP","TOT","PC_LF","Q","1996-Q1",6.495702,
"ISR","UNEMP","TOT","PC_LF","Q","1996-Q2",6.313071,
"ISR","UNEMP","TOT","PC_LF","Q","1996-Q3",6.654221,
"ISR","UNEMP","TOT","PC_LF","Q","1996-Q4",7.070201,
"ISR","UNEMP","TOT","PC_LF","Q","1997-Q1",7.222445,
"ISR","UNEMP","TOT","PC_LF","Q","1997-Q2",7.664562,
"ISR","UNEMP","TOT","PC_LF","Q","1997-Q3",7.954044,
"ISR","UNEMP","TOT","PC_LF","Q","1997-Q4",8.72161,
"ISR","UNEMP","TOT","PC_LF","Q","1998-Q1",8.72161,
"ISR","UNEMP","TOT","PC_LF","Q","1998-Q2",9.085989,
"ISR","UNEMP","TOT","PC_LF","Q","1998-Q3",8.202369,
"ISR","UNEMP","TOT","PC_LF","Q","1998-Q4",8.051729,
"ISR","UNEMP","TOT","PC_LF","Q","1999-Q1",8.646311,
"ISR","UNEMP","TOT","PC_LF","Q","1999-Q2",8.978733,
"ISR","UNEMP","TOT","PC_LF","Q","1999-Q3",8.850125,
"ISR","UNEMP","TOT","PC_LF","Q","1999-Q4",8.731811,
